Unnamed: 0,Report Number,Local Case Number,Agency Name,ACRS Report Type,Crash Date/Time,Route Type,Road Name,Cross-Street Name,Collision Type,Circumstance_Category,Weather,Surface Condition,Light,Traffic Control,Driver Substance Abuse,Person ID,Drivers License State,Vehicle ID,Vehicle First Impact Location,Vehicle Body Type,Vehicle Movement,Vehicle Going Dir,Speed Limit,Driverless Vehicle,Parked Vehicle,Vehicle Year,Vehicle Make,Latitude,Longitude,Vehicle Model,hour,Crash_year,Crash_month,Crash_day,Crash_hour,Crash_day_name,Crash_date,Crash_week
1977,MCP25520086,250043084,Montgomery_County_Police,Injury Crash,2025-09-25 07:48:00,County_Route,DARNESTOWN RD,KEY WEST AVE,Rear-End (Same Direction),Weather Related,Rain,Wet,Daylight,Traffic Signal,None Detected,FC3B07FF-EF16-4787-A99D-6BF86880B0C2,MD,1FE065FF-E985-43F6-B3F0-1068DE995BC4,Six O Clock,PassengerCar,StoppedInTrafficLane,South,40.0,No,No,2024,SUBARU,39.1005341,-77.21343925,Crosstrek_Subaru,7,2025,9,25,7,Thursday,2025-09-25,39
1978,MCP3233005W,250044013,Montgomery_County_Police,Injury Crash,2025-09-30 15:26:00,Maryland_State_Route,PINEY BRANCH RD,BRUNETT AVE,Single Vehicle,Right-of-Way Violation,Clear,Dry,Daylight,Pedestrian Crossing,None Detected,715B66D5-93D5-4473-9ADF-42A9A35C813D,MD,13161B7A-4E7C-4CF6-9257-C8510D15FF33,Twelve O Clock,PassengerCar,MovingConstantSpeed,Northbound,35.0,No,No,2006,TOYOTA,38.99997688,-76.99068693,Camry_Toyota,15,2025,9,30,15,Tuesday,2025-09-30,40
1979,MCP3261001N,250042727,Montgomery_County_Police,Property Damage Crash,2025-09-22 22:25:00,County_Route,GAME PRESERVE RD,MONROE ST,Single Vehicle,Passing / Turning,Clear,Dry,Dark - Not Lighted,No Control,Suspect Alcohol (Unclear),38F75CF0-5C03-4462-A9EF-A9C92DD4CD9C,MD,7CDAE56D-4AA5-447E-8203-6D363D39AF11,One O Clock,PassengerCar,ChangingLanes,Northbound,55.0,No,No,2012,KIA,39.16073,-77.23203333,Optima_Kia,22,2025,9,22,22,Monday,2025-09-22,39
1980,DD56740020,250042068,Rockville_Police_Department,Property Damage Crash,2025-09-18 16:53:00,Municipality_Route,CAPITAL BELTWAY,MAPLE AVE,Head-On,Right-of-Way Violation,Clear,Dry,Daylight,Stop Sign,Alcohol Unknown,F1E9FDD1-7305-405A-BC8C-A2A3EC050292,MD,9C7230A3-DD25-4946-8AFE-4BB26455024B,Eleven O Clock,PassengerCar,MovingConstantSpeed,Not On Roadway,2.5,No,No,2013,HONDA,39.07471882,-77.13736753,Accord_Honda,16,2025,9,18,16,Thursday,2025-09-18,38
1981,EJ79040037,250042782,Gaithersburg_Police_Department,Property Damage Crash,2025-09-23 11:46:00,Maryland_State_Route,QUINCE ORCHARD RD (SB/L),CLOPPER RD (WB/L),Angle Collision,Right-of-Way Violation,Clear,Dry,Daylight,Traffic Signal,None Detected,B4CEAF49-A808-4C0D-9087-FEB4C39002A9,MD,4559A35B-3D44-42FD-AF96-DA5890AF64FE,Nine O Clock,PassengerCar,MovingConstantSpeed,West,40.0,No,No,2024,CHEVROLET,39.14265497,-77.22089812,Equinox_Chevrolet,11,2025,9,23,11,Tuesday,2025-09-23,39
1982,MCP283200C7,250043953,Montgomery_County_Police,Property Damage Crash,2025-09-30 12:18:00,Maryland_State_Route,BRADLEY LA,CONNECTICUT AVE,Head-On,Driver Inattention,Cloudy,Dry,Daylight,No Control,None Detected,079A253B-413E-4480-9053-86E584E9C685,DC,7733EDE3-2BB2-4005-8E9D-644236212156,Twelve O Clock,PassengerCar,StoppedInTrafficLane,Eastbound,25.0,No,No,2025,TOYOTA,38.97669431,-77.07735594,Prius Prime_Toyota,12,2025,9,30,12,Tuesday,2025-09-30,40
1983,DD5668001Y,250044006,Rockville_Police_Department,Property Damage Crash,2025-09-30 16:50:00,County_Route,SHADY GROVE RD,COLUMBIA PIKE,Rear vs Side,Backing Error,Clear,Dry,Daylight,Stop Sign,None Detected,F3D49233-E20D-4F40-A391-45AEA32DB271,MD,05C25D70-82ED-4BAE-B90F-A8D920997611,Six O Clock,PassengerCar,Backing,Not On Roadway,2.5,No,No,2019,DODGE,39.11772254,-77.18399532,Grand Caravan_Dodge,16,2025,9,30,16,Tuesday,2025-09-30,40
1984,MCP31630097,250043822,Montgomery_County_Police,Property Damage Crash,2025-09-29 16:39:00,County_Route,PLATT RIDGE DR,JONES BRIDGE RD,Sideswipe (Same Direction),Passing / Turning,Clear,Dry,Daylight,Traffic Signal,None Detected,CA309365-9859-42FE-951D-D7007EC2A6CE,MD,2830A9FB-E060-4DC7-81F9-E9C395C70FC7,VehicleNotAtScene,PassengerCar,ChangingLanes,South,35.0,No,No,2013,HONDA,39.00013935,-77.08012892,Civic_Honda,16,2025,9,29,16,Monday,2025-09-29,40
1985,EJ78750072,250042816,Gaithersburg_Police_Department,Property Damage Crash,2025-09-23 14:53:00,Local_Route,SHOP CTR CUT THRU CUT,CANTERFIELD WAY,Angle Collision,Right-of-Way Violation,Clear,Dry,Daylight,Stop Sign,None Detected,0003C58A-440D-4AE1-ACB6-80209F87E899,MD,AE9CE358-3764-45A8-A32B-B93A3CCB6343,Ten O Clock,PassengerCar,MovingConstantSpeed,Northbound,20.0,No,No,2019,HONDA,39.12316505,-77.23649801,Accord Crosstour_Honda,14,2025,9,23,14,Tuesday,2025-09-23,39
1987,MCP34080022,250043456,Montgomery_County_Police,Property Damage Crash,2025-09-27 09:30:00,County_Route,GARWOOD ST,FRANKLIN AVE,Angle Collision,Right-of-Way Violation,Clear,Dry,Daylight,Stop Sign,None Detected,98C9AE9D-30CA-4313-862D-A4512120B6F3,MD,3DD5FD00-7B52-4BBD-A7B2-0F6665B5F89A,Twelve O Clock,PassengerCar,MakingLeftTurn,Northbound,25.0,No,No,2015,LEXUS,39.011747,-77.00371783,RX_Lexus,9,2025,9,27,9,Saturday,2025-09-27,39
1988,MCP3294002W,250041197,Montgomery_County_Police,Property Damage Crash,2025-09-13 18:45:00,County_Route,CONTOUR RD,GRANT AVE,Rear vs Side,Right-of-Way Violation,Clear,Dry,Daylight,No Control,None Detected,FE786FC2-C7F9-4743-95BF-3362EEF985D3,MD,858E1BC7-9F24-4102-9290-934D7410EF1B,Nine O Clock,PassengerCar,MovingConstantSpeed,Not On Roadway,25.0,No,No,2013,TOYOTA,39.15527855,-77.20040659,Corolla_Toyota,18,2025,9,13,18,Saturday,2025-09-13,37
1989,MCP2516006B,250043242,Montgomery_County_Police,Injury Crash,2025-09-25 23:09:00,Maryland_State_Route,CLARKSBURG RD,AMHERST AVE,Rear-End (Same Direction),Weather Related,Cloudy,Wet,Dark - Not Lighted,No Control,None Detected,C85ECE4E-5F93-4985-BC3C-A96908BDE965,MD,EA81E9D7-CBCD-431A-806A-BE9F4456E83E,Six O Clock,PassengerCar,MovingConstantSpeed,Eastbound,35.0,No,No,2015,BMW,39.23717667,-77.28282583,5 Series_BMW,23,2025,9,25,23,Thursday,2025-09-25,39
1990,MCP22310090,250043798,Montgomery_County_Police,Property Damage Crash,2025-09-29 14:12:00,Interstate_Route,IS 270 LOCAL LANES (NB),DUFIEF MILL RD,Sideswipe (Same Direction),Lane Violation,Cloudy,Dry,Daylight,No Control,None Detected,04E04BA7-D241-45D6-9809-0921EC8D1D13,MD,092AD83F-0780-442C-AB18-37FAAD2D52FC,Three O Clock,PassengerCar,MovingConstantSpeed,Northbound,55.0,No,No,2022,FORD,39.11861247,-77.19558539,Transit_Ford,14,2025,9,29,14,Monday,2025-09-29,40
1991,EJ7913001C,250043254,Gaithersburg_Police_Department,Injury Crash,2025-09-26 05:52:00,County_Route,MUDDY BRANCH RD,GREAT SENECA HWY,Angle Collision,Right-of-Way Violation,Clear,Wet,Dark - Lighted,Traffic Signal,None Detected,E506A2D3-FEFA-4044-B931-30E2A7CE271B,MD,52E7D377-5A12-4C39-87F4-A706D2D3125C,Two O Clock,PassengerCar,MakingLeftTurn,Southbound,40.0,No,No,2019,HYUNDAI,39.11026956,-77.21732555,Elantra_Hyundai,5,2025,9,26,5,Friday,2025-09-26,39
1992,MCP29390084,250043232,Montgomery_County_Police,Injury Crash,2025-09-25 18:40:00,County_Route,TRENTWORTH WAY,STEWART LA,Rear-End (Same Direction),Driver Inattention,Clear,Dry,Daylight,No Control,None Detected,73D237D9-1A49-4A7C-B821-588D447B8B17,MD,1B53EE95-F0A7-4F43-A947-56AACA24E561,VehicleNotAtScene,PassengerCar,MovingConstantSpeed,Westbound,15.0,No,No,2018,HONDA,39.22120867,-77.26481017,Civic_Honda,18,2025,9,25,18,Thursday,2025-09-25,39
1993,MCP2674006M,250043802,Montgomery_County_Police,Property Damage Crash,2025-09-29 14:33:00,Maryland_State_Route,RIDGE RD,BRIGHTON DAM RD,Rear-End (Same Direction),Tailgating,Clear,Dry,Daylight,No Control,None Detected,D752DE84-512E-480C-B50E-9F7F510E76D9,MD,6D00D201-7D47-41A2-80A7-8FCCF0A7945D,Eleven O Clock,SportUtilityVehicle,MovingConstantSpeed,Northbound,40.0,No,No,2016,GMC,39.24159541,-77.23499347,Acadia_GMC,14,2025,9,29,14,Monday,2025-09-29,40
1994,DD56740020,250042068,Rockville_Police_Department,Property Damage Crash,2025-09-18 16:53:00,Maryland_State_Route,COLESVILLE RD,SULKY LA,Head-On,Right-of-Way Violation,Clear,Dry,Daylight,Stop Sign,None Detected,8B6F8580-ED70-462E-95B4-1AAB6F88A291,MD,CF97B2CA-3AFF-4C08-97E2-C7EECF4BB8F1,Twelve O Clock,PassengerCar,MakingLeftTurn,Unknown,2.5,No,No,2018,TOYOTA,39.07471882,-77.13736753,Corolla_Toyota,16,2025,9,18,16,Thursday,2025-09-18,38
1995,MCP26350093,250042860,Montgomery_County_Police,Fatal Crash,2025-09-23 19:27:00,Maryland_State_Route,VEIRS MILL RD,CAMERON ST,Single Vehicle,Speed Related,Clear,Dry,Dusk,No Control,None Detected,89B06961-CC54-491D-9FFD-CC18573A0BF8,DC,397E4CB7-D49C-4427-9D6B-485D271FB5D9,One O Clock,PassengerCar,MovingConstantSpeed,Eastbound,30.0,No,No,2012,AUDI,39.03945312,-77.05452246,A4_Audi,19,2025,9,23,19,Tuesday,2025-09-23,39
1996,DD5651006K,250043973,Rockville_Police_Department,Property Damage Crash,2025-09-30 13:42:00,Municipality_Route,DOVER RD,ROUNDABOUT,Sideswipe (Same Direction),Lane Violation,Clear,Dry,Daylight,No Control,None Detected,1EF84134-B4BC-4672-8308-5A0C273BD4A3,MD,71888F76-78C6-40DB-9CF1-B1429F655470,One O Clock,PickupTruck,MovingConstantSpeed,Southbound,30.0,No,No,2022,FORD,39.09637583,-77.14341233,F-150_Ford,13,2025,9,30,13,Tuesday,2025-09-30,40
1997,MCP2455008H,250043335,Montgomery_County_Police,Property Damage Crash,2025-09-26 14:18:00,Crossover,GOOD HOPE RD,ROCKVILLE PIKE (SB/L),Angle Collision,Right-of-Way Violation,Clear,Dry,Daylight,Traffic Signal,None Detected,BECA761C-2E27-4B17-8F86-F6456C537C58,MD,10EC592B-D7C2-40BD-B400-1183F1148F53,One O Clock,PassengerCar,MakingLeftTurn,South,35.0,No,No,2005,TOYOTA,39.05746682,-77.12036499,Camry_Toyota,14,2025,9,26,14,Friday,2025-09-26,39
1998,DD5604005P,250042043,Rockville_Police_Department,Injury Crash,2025-09-18 15:25:00,Municipality_Route,N WASHINGTON ST,STRATHMORE AVE,Single Vehicle,Driver Inattention,Clear,Dry,Daylight,No Control,None Detected,1C549CE1-726F-4F66-8A19-07288E661A52,MD,BF2FBD49-F1B3-4D9E-B05F-C64DCD6CDAC8,Five O Clock,PassengerCar,MovingConstantSpeed,Northbound,25.0,No,No,2020,HONDA,39.0902574,-77.15362682,Civic_Honda,15,2025,9,18,15,Thursday,2025-09-18,38
1999,MCP3433000S,250043760,Montgomery_County_Police,Injury Crash,2025-09-29 10:57:00,Private_Route,CONNECTICUT AVE,NATIONAL DR OLD COLUMBIA PIKE,Angle Collision,Speed Related,Clear,Dry,Daylight,Traffic Signal,None Detected,B5C6DDDA-0A45-48D4-92DB-A2D229AB306C,MD,E117DE4D-9868-4235-B730-651CD0348D65,Twelve O Clock,PickupTruck,MovingConstantSpeed,Southbound,35.0,No,No,2004,FORD,39.11267528,-76.93265699,F-150_Ford,10,2025,9,29,10,Monday,2025-09-29,40
2001,MCP94190069,250043145,Montgomery_County_Police,Property Damage Crash,2025-09-25 12:23:00,County_Route,E GUDE DR,WHITE GROUNDS RD,Angle Collision,Right-of-Way Violation,Cloudy,Wet,Daylight,Traffic Signal,None Detected,2900E543-1F05-4937-9489-EAE1FA5D3CDD,MD,AE76A607-9BB1-4188-8DD8-6591F1A80D01,VehicleNotAtScene,PassengerCar,ChangingLanes,Eastbound,40.0,No,No,2014,ACURA,39.10638871,-77.15239413,RLX_Acura,12,2025,9,25,12,Thursday,2025-09-25,39
2002,DD5671001B,250043035,Rockville_Police_Department,Property Damage Crash,2025-09-24 20:05:00,County_Route,NEW HAMPSHIRE AVE,OLD GEORGETOWN RD,Single Vehicle,Backing Error,Clear,Wet,Dark - Not Lighted,No Control,None Detected,67D6178C-9B30-4F8F-B0C7-629322B54BF3,MD,F15F4118-D48B-4194-8327-FC72B45F3CA9,One O Clock,SportUtilityVehicle,Backing,Unknown,2.5,No,No,2024,DODGE,39.07762258,-77.1592563,Durango_Dodge,20,2025,9,24,20,Wednesday,2025-09-24,39
2003,MCP23050040,250043676,Montgomery_County_Police,Injury Crash,2025-09-28 19:07:00,County_Route,AIRCRAFT DR,GERMANTOWN RD (SB/L),Angle Collision,Right-of-Way Violation,Clear,Dry,Dark - Lighted,Traffic Signal,None Detected,297DE506-4358-4448-89EF-5527F316AC3B,MD,1820CFB0-F152-4A5D-A6FD-C83E98E2C0E7,Twelve O Clock,SportUtilityVehicle,MakingUTurn,Northbound,35.0,No,No,2008,HONDA,39.18210117,-77.26021912,Civic_Honda,19,2025,9,28,19,Sunday,2025-09-28,39
2004,MCP3280007F,250043742,Montgomery_County_Police,Property Damage Crash,2025-09-29 08:30:00,County_Route,JACKSON RD,MUNCASTER MILL RD,Other,Road Obstruction,Cloudy,Dry,Daylight,No Control,None Detected,DFDAEB8F-799F-42EB-AA15-AE6FF284D41E,MD,4CC20C1C-3DB2-4058-8786-6581ECB36F51,Seven O Clock,PassengerCar,Parked,Unknown,25.0,No,Yes,2013,TOYOTA,39.05580217,-76.99157383,Corolla_Toyota,8,2025,9,29,8,Monday,2025-09-29,40
2005,DD5680001R,250044034,Rockville_Police_Department,Property Damage Crash,2025-09-30 20:05:00,Municipality_Route,MT VERNON PL,ROCKVILLE PIKE (SB/L),Angle Collision,Road Obstruction,Clear,Dry,Dark - Lighted,No Control,None Detected,A9C3343A-E011-4F81-AF78-2298268939EE,FL,D4EA3FF8-B1B8-4EDE-9364-1C1229BFFCCC,Three O Clock,PassengerCar,MovingConstantSpeed,East,35.0,No,No,2014,TOYOTA,39.07883352,-77.14200604,Corolla_Toyota,20,2025,9,30,20,Tuesday,2025-09-30,40
2007,MCP2752007B,250043362,Montgomery_County_Police,Injury Crash,2025-09-25 09:25:00,County_Route,SEVEN LOCKS RD,TUCKERMAN LA,Rear-End (Same Direction),Congestion / Backup,Cloudy,Dry,Daylight,Traffic Signal,None Detected,3155FD6F-BE7A-4422-9B35-F0A2D700F0FE,MD,3490E0F7-83A8-40BF-80BF-839CAB8CCD49,Six O Clock,PassengerCar,StoppedInTrafficLane,Unknown,35.0,No,No,2011,HONDA,39.0407563,-77.15906478,CR-V_Honda,9,2025,9,25,9,Thursday,2025-09-25,39
2008,MCP283200C7,250043953,Montgomery_County_Police,Property Damage Crash,2025-09-30 12:18:00,Maryland_State_Route,BRADLEY LA,VEIRS MILL RD,Head-On,Right-of-Way Violation,Cloudy,Dry,Daylight,No Control,None Detected,50C89D1C-CEC0-452A-9B46-6F2AB0D61466,US,8C786631-67FE-4ADE-84FE-3AA656F82B59,Twelve O Clock,SportUtilityVehicle,MakingRightTurn,Westbound,25.0,No,No,2017,NISSAN,38.97669431,-77.07735594,Rogue Sport_Nissan,12,2025,9,30,12,Tuesday,2025-09-30,40
2009,MCP33520035,250043660,Montgomery_County_Police,Injury Crash,2025-09-28 17:10:00,County_Route,MONTGOMERY VILLAGE AVE (SB/L),BEAVERWOOD LA,Rear-End (Same Direction),Lane Violation,Clear,Dry,Daylight,No Control,None Detected,9D87AD21-8C48-4CC9-ACC4-AE91EDA8A1F8,MD,E7F350C2-EDF5-45EA-A564-16FD9CA8A7FA,One O Clock,Motorcycle2Wheeled,ChangingLanes,Westbound,35.0,No,No,2020,NISSAN,39.1638467,-77.20377636,Maxima_Nissan,17,2025,9,28,17,Sunday,2025-09-28,39
2010,MCP9442004H,250043097,Montgomery_County_Police,Injury Crash,2025-09-25 09:00:00,County_Route,MIDCOUNTY HWY,KAKAE DR,Rear-End (Same Direction),Tailgating,Rain,Wet,Daylight,No Control,None Detected,5E2967CE-1EB9-4AEA-BCEE-3B649AA4EF0D,MD,C6BC677D-6535-42C5-B43A-3A34B82695DE,Five O Clock,PassengerCar,SlowingOrStopping,Southbound,45.0,No,No,2012,HONDA,39.147735,-77.16982479,CR-V_Honda,9,2025,9,25,9,Thursday,2025-09-25,39
2011,MCP23470060,250042790,Montgomery_County_Police,Property Damage Crash,2025-09-23 12:42:00,County_Route,TECH RD,WATKINS MILL RD,Angle Collision,Right-of-Way Violation,Clear,Dry,Daylight,No Control,None Detected,92134159-E2A6-4CB1-8F88-0787F840D237,MD,855664B4-8D0F-4444-9315-E91259A3C141,Three O Clock,PassengerCar,EnteringTrafficLane,South,25.0,No,No,2022,TOYOTA,39.05633062,-76.96703376,Venza_Toyota,12,2025,9,23,12,Tuesday,2025-09-23,39
2012,EJ7898006X,250043610,Gaithersburg_Police_Department,Injury Crash,2025-09-28 11:15:00,County_Route,MUDDY BRANCH RD,ENT TO WINTERGREEN PLAZA,Rear-End (Same Direction),Tailgating,Clear,Dry,Daylight,Traffic Signal,None Detected,4400B8E0-77E7-4497-AF02-EA9516856FCF,MD,468382C8-CED4-4030-9385-DADF26B558CA,Six O Clock,PassengerCar,SlowingOrStopping,Northbound,40.0,No,No,2008,FORD,39.13931667,-77.20519083,Edge_Ford,11,2025,9,28,11,Sunday,2025-09-28,39
2013,MCP31620069,250043454,Montgomery_County_Police,Property Damage Crash,2025-09-27 08:45:00,Maryland_State_Route,UNIVERSITY BLVD E (WB/L),INDIAN SPRING DR,Angle Collision,Lane Violation,Cloudy,Dry,Daylight,No Control,None Detected,EC245299-236D-4520-A766-DD99F3281E73,MD,E0A61A45-2B58-40F0-8F11-4AED0B56FA4E,Ten O Clock,PassengerCar,MovingConstantSpeed,Eastbound,30.0,No,No,2019,JEEP,39.01352615,-77.00358254,Grand Cherokee_Jeep,8,2025,9,27,8,Saturday,2025-09-27,39
2015,MCP34110030,250043435,Montgomery_County_Police,Property Damage Crash,2025-09-27 00:17:00,Maryland_State_Route,EAST WEST HWY,ATHERTON DR,Sideswipe (Same Direction),Lane Violation,Clear,Dry,Dark - Lighted,Traffic Signal,None Detected,BB01E7E0-51AC-4980-9C77-7CAD0026EC66,WA,F1B0F1F6-DD9A-447F-92A6-C6A7269F6C78,Nine O Clock,PassengerCar,ChangingLanes,Eastbound,35.0,No,No,2023,HYUNDAI,38.99447533,-77.03649513,Elantra_Hyundai,0,2025,9,27,0,Saturday,2025-09-27,39
2016,MCP137801DH,250042965,Montgomery_County_Police,Injury Crash,2025-09-24 13:45:00,County_Route,SHADY GROVE RD,ASPEN HILL RD,Rear-End (Same Direction),Congestion / Backup,Cloudy,Dry,Daylight,No Control,None Detected,C44D804C-E59A-45F1-8345-E095CA8B7C4E,MD,1E70DE41-DC38-43B3-A153-8029DC98A4D2,Six O Clock,SportUtilityVehicle,StoppedInTrafficLane,Northbound,40.0,No,No,2014,SUBARU,39.10903183,-77.18831383,Forester_Subaru,13,2025,9,24,13,Wednesday,2025-09-24,39
2017,MCP3105005T,250043444,Montgomery_County_Police,Property Damage Crash,2025-09-27 04:15:00,Maryland_State_Route,GERMANTOWN RD,RESEARCH BLVD,Rear-End (Same Direction),Tailgating,Clear,Dry,Dark - Lighted,No Control,None Detected,80D6ED6D-36B4-4504-ABA3-FC2C634E430E,MD,4D9CC45E-EB67-4708-AD8B-367083A8EBB2,VehicleNotAtScene,Van - Passenger (&lt;9 Seats),MovingConstantSpeed,Northbound,40.0,No,No,2011,HONDA,39.17219174,-77.27630068,Odyssey_Honda,4,2025,9,27,4,Saturday,2025-09-27,39
2018,MCP137801DL,250043328,Montgomery_County_Police,Injury Crash,2025-09-26 14:30:00,County_Route,GOSHEN RD,STEWARTOWN RD TRAMS WAY,Rear-End (Same Direction),Tailgating,Clear,Dry,Daylight,No Control,None Detected,841E4B8B-F470-4C78-B3E0-972B7E0CA886,MD,2CC63DEF-EDCF-4380-B41A-24B80663BACA,Twelve O Clock,PassengerCar,SlowingOrStopping,Northbound,35.0,No,No,2015,HONDA,39.17736987,-77.18948225,Civic_Honda,14,2025,9,26,14,Friday,2025-09-26,39
2019,MCP33510035,250042461,Montgomery_County_Police,Injury Crash,2025-09-21 02:47:00,County_Route,UNIVERSITY BLVD E SERV RD,MERRIMAC DR UNIVERSITY BLVD E SERV RD,Rear-End (Same Direction),Lane Violation,Clear,Dry,Dark - Lighted,Traffic Signal,None Detected,1C1159BF-B53A-4D95-BF69-F6A591FBE8B9,MD,3D85B3D7-7BDE-461E-B101-DF83C1D5EE3C,Six O Clock,SportUtilityVehicle,StoppedInTrafficLane,Eastbound,35.0,No,No,2007,CHEVROLET,38.99271451,-76.99133348,Suburban_Chevrolet,2,2025,9,21,2,Sunday,2025-09-21,38
2020,MCP23470062,250042940,Montgomery_County_Police,Injury Crash,2025-09-24 11:31:00,Local_Route,HEALING WAY,ROCKVILLE PIKE (SB/L),Sideswipe (Same Direction),Passing / Turning,Clear,Dry,Daylight,No Control,None Detected,D0E5F973-7FDE-4FF3-A791-5CC22A2E5256,MD,55F56AAF-560B-4603-9495-2451E0BC504D,Two O Clock,PassengerCar,Passing,Northbound,25.0,No,No,2020,CHEVROLET,39.05046311,-76.9570184,Silverado_Chevrolet,11,2025,9,24,11,Wednesday,2025-09-24,39
2021,MCP3258005P,250043996,Montgomery_County_Police,Property Damage Crash,2025-09-30 16:11:00,Maryland_State_Route,GEORGIA AVE,HUNTERS LA,Rear vs Side,Backing Error,Clear,Dry,Daylight,No Control,Suspect Alcohol Only,03E8984B-C2E4-4E1A-BA71-2401F36F8002,MD,F634181E-F074-4CB5-834C-B9004761B729,Six O Clock,PassengerCar,Backing,Eastbound,2.5,No,No,2009,HYUNDAI,39.03989555,-77.05149547,Elantra_Hyundai,16,2025,9,30,16,Tuesday,2025-09-30,40
2022,MCP3374003N,250043253,Montgomery_County_Police,Injury Crash,2025-09-26 05:40:00,Ramp_Route,RAMP 1 FR MD 187 NB TO RAMP 8 (TO IS495),OLD GEORGETOWN RD (SB/L) RAMP 7 FR RAMP 2 (FR IS495) TO MD 187 SB,Angle Collision,Traffic Control Violation,Clear,Dry,Dark - Lighted,Traffic Signal,None Detected,525636D9-B1C6-4707-859A-C5D4FF07CD1C,MD,1556CECC-1C24-45FB-8378-41B7F9BF8542,Eight O Clock,PassengerCar,MovingConstantSpeed,North,35.0,No,No,2023,CHEVROLET,39.01648542,-77.11970352,Silverado_Chevrolet,5,2025,9,26,5,Friday,2025-09-26,39
2024,MCP3395004B,250042785,Montgomery_County_Police,Property Damage Crash,2025-09-23 11:57:00,County_Route,NORFOLK AVE,CORDELL AVE,Angle Collision,Right-of-Way Violation,Clear,Dry,Daylight,Stop Sign,None Detected,0EAD3FC4-A4F8-4F90-B22F-34347A6D1F5C,MD,3647CF4B-B5E5-4BD9-8473-ADB88D0D7176,Two O Clock,PassengerCar,Accelerating,Northbound,15.0,No,No,2022,BMW,38.98929167,-77.0981205,4 Series_BMW,11,2025,9,23,11,Tuesday,2025-09-23,39
2025,MCP137801DH,250042965,Montgomery_County_Police,Injury Crash,2025-09-24 13:45:00,County_Route,SHADY GROVE RD,FREDERICK RD (SB/L),Rear-End (Same Direction),Tailgating,Cloudy,Dry,Daylight,No Control,None Detected,94EF43DF-5E24-4A0B-8004-E4EBCC0E2F71,MD,A869D4D0-D91D-4ABB-8571-337EDF933D77,Twelve O Clock,Van - Passenger (&lt;9 Seats),SlowingOrStopping,Northbound,40.0,No,No,2015,HONDA,39.10903183,-77.18831383,Odyssey_Honda,13,2025,9,24,13,Wednesday,2025-09-24,39
2026,DM8528000R,250043223,Takoma_Park_Police_Department,Injury Crash,2025-09-25 20:15:00,Municipality_Route,HOLTON LA,ADELPHI RD,Angle Collision,Driver Inattention,Clear,Dry,Dark - Lighted,No Control,Suspect Alcohol Only,E613E804-ED8F-4698-BB6C-2F793FC60C1D,MD,5D2366E3-2679-40BE-A3ED-C2D7A7A80D09,Twelve O Clock,PassengerCar,Accelerating,Westbound,25.0,No,No,2004,NISSAN,38.98583677,-76.98721877,Altima_Nissan,20,2025,9,25,20,Thursday,2025-09-25,39
2027,MCP33510035,250042461,Montgomery_County_Police,Injury Crash,2025-09-21 02:47:00,County_Route,UNIVERSITY BLVD E SERV RD,MERRIMAC DR UNIVERSITY BLVD E SERV RD,Rear-End (Same Direction),Driver Inattention,Clear,Dry,Dark - Lighted,Traffic Signal,Suspect Alcohol Only,25B18818-7F91-4280-8B1F-E946BA20A8FC,MD,5F090BFE-CF8C-47F0-B799-80BEE5C6ECA7,Twelve O Clock,PassengerCar,MovingConstantSpeed,Westbound,35.0,No,No,2018,CHEVROLET,38.99271451,-76.99133348,Express_Chevrolet,2,2025,9,21,2,Sunday,2025-09-21,38
2028,MCP26410059,250043157,Montgomery_County_Police,Property Damage Crash,2025-09-25 13:36:00,County_Route,MONTGOMERY VILLAGE AVE (SB/L),WINDSWEPT LA,Single Vehicle,Driver Inattention,Cloudy,Dry,Daylight,No Control,None Detected,45DED3A4-CDDA-4AE0-93CF-0B9BFAE6B45D,MD,8AB53764-A179-4148-ADC2-3E8BA858DC4B,Twelve O Clock,PassengerCar,MovingConstantSpeed,Southbound,35.0,No,No,2012,CHEVROLET,39.16834833,-77.20498833,Silverado_Chevrolet,13,2025,9,25,13,Thursday,2025-09-25,39
2029,MCP2930005P,250043392,Montgomery_County_Police,Property Damage Crash,2025-09-26 19:14:00,Maryland_State_Route,NO NAME,VALLEY PARK DR,Sideswipe (Same Direction),Passing / Turning,Clear,Dry,Dark - Lighted,No Control,None Detected,25F06B0A-D8FB-4DDA-893B-540DCE47FD29,MD,0838BB0F-0CCA-49C6-8F34-B3198A2C3C48,Eight O Clock,TransitBus,Accelerating,Eastbound,5.0,No,No,2013,HONDA,39.1152914,-77.07559319,Civic_Honda,19,2025,9,26,19,Friday,2025-09-26,39
2030,MCP33880020,250043068,Montgomery_County_Police,Property Damage Crash,2025-09-25 03:15:00,Maryland_State_Route,FIRST ST (WB/L),COLESVILLE RD (SB/L),Single Vehicle,Speed Related,Clear,Wet,Dark - Lighted,No Control,Suspect Alcohol Only,3A3F694E-B19E-4722-8ACC-E5F3E3337BAF,MD,19FA1228-88EA-410B-B4EA-74AE8A74957A,Twelve O Clock,PassengerCar,MovingConstantSpeed,Northbound,35.0,No,No,2010,HONDA,38.99619069,-77.00554323,CR-V_Honda,3,2025,9,25,3,Thursday,2025-09-25,39
