Unnamed: 0,Report Number,Local Case Number,Agency Name,ACRS Report Type,Crash Date/Time,Route Type,Road Name,Cross-Street Name,Collision Type,Circumstance_Category,Weather,Surface Condition,Light,Traffic Control,Driver Substance Abuse,Person ID,Drivers License State,Vehicle ID,Vehicle First Impact Location,Vehicle Body Type,Vehicle Movement,Vehicle Going Dir,Speed Limit,Driverless Vehicle,Parked Vehicle,Vehicle Year,Vehicle Make,Latitude,Longitude,Vehicle Model,hour,Crash_year,Crash_month,Crash_day,Crash_hour,Crash_day_name,Crash_date,Crash_week
205150,MCP287100CT,250034542,Montgomery_County_Police,Property Damage Crash,2025-08-03 14:39:00,Maryland_State_Route,MUNCASTER MILL RD,NATIONAL DR,Single Vehicle,Driver Inattention,Clear,Wet,Daylight,No Control,None Detected,BEFDD8E5-A5C6-4A8B-A381-6C20F1CFA310,MD,DBFD90F5-0255-49DC-BECC-D7A1AE31C9D5,Four O Clock,Other,MakingRightTurn,Not On Roadway,2.5,No,No,2015,HONDA,39.02815908,-77.07701679,Civic_Honda,14,2025,8,3,14,Sunday,2025-08-03,31
205151,MCP2845009W,250035583,Montgomery_County_Police,Property Damage Crash,2025-08-10 07:00:00,US_State_Route,COLUMBIA PIKE (SB/L),GEORGIA AVE (SB/L),Rear-End (Same Direction),Tailgating,Clear,Dry,Daylight,No Control,None Detected,AF02696E-1686-4545-94AE-4E161A25D47A,MD,1D40F2A7-35B0-4FAE-9CB3-156CE648CE42,Five O Clock,Van - Passenger (&lt;9 Seats),MovingConstantSpeed,Southbound,55.0,No,No,2018,TOYOTA,39.09981141,-76.93575206,Sienna_Toyota,7,2025,8,10,7,Sunday,2025-08-10,32
205152,MCP20470062,250034938,Montgomery_County_Police,Property Damage Crash,2025-08-06 09:12:00,Municipality_Route,VEIRS MILL SERV RD,TWINBROOK PKWY,Rear-End (Same Direction),Tailgating,Cloudy,Dry,Daylight,No Control,None Detected,E003A851-CE55-4788-986C-3D9E5D11320D,MD,65C7B1BB-57BB-4158-ABCD-AA5A34F096DD,Twelve O Clock,Van - Passenger (&lt;9 Seats),SlowingOrStopping,Northbound,30.0,No,No,2018,FORD,39.0736068,-77.11180968,Transit_Ford,9,2025,8,6,9,Wednesday,2025-08-06,32
205153,MCP33070032,250034423,Montgomery_County_Police,Property Damage Crash,2025-08-02 14:15:00,Maryland_State_Route,GEORGIA AVE (SB/L),ENT TO THOMAS W. PYLE MIDDLE SCHOOL,Rear-End (Same Direction),Tailgating,Clear,Dry,Daylight,Traffic Signal,Suspect Alcohol Only,9E45B831-15FB-40C6-9F3C-B3648003B034,MD,2D3753EB-3A95-4599-9ED8-D6E8F28CE456,Twelve O Clock,SportUtilityVehicle,MovingConstantSpeed,Southbound,35.0,No,No,2010,FORD,39.06094967,-77.05213333,Escape_Ford,14,2025,8,2,14,Saturday,2025-08-02,31
205154,MCP3411002N,250034546,Montgomery_County_Police,Property Damage Crash,2025-08-03 15:13:00,US_State_Route,COLESVILLE RD,RANDOLPH RD,Single Vehicle,Driver Inattention,Clear,Dry,Daylight,Traffic Signal,None Detected,D837476C-3361-43BF-BEE5-437ACD386BF1,MD,F57B1087-3B87-4B56-BED5-F71890BBC6B3,Twelve O Clock,SportUtilityVehicle,MovingConstantSpeed,Not On Roadway,2.5,No,No,2011,HYUNDAI,38.96358209,-77.10115013,Santa Fe_Hyundai,15,2025,8,3,15,Sunday,2025-08-03,31
205156,MCP2921005N,250035080,Montgomery_County_Police,Property Damage Crash,2025-08-06 21:05:00,County_Route,FATHER HURLEY BLVD (NB/L),SWAN STREAM CT,Single Vehicle,Driver Inattention,Clear,Dry,Dark - Lighted,No Control,None Detected,37F90167-9FB5-47B9-9F3C-D224A08C01D8,MD,A0C95606-5F0C-4F88-8594-4F964F663EF0,One O Clock,PassengerCar,MovingConstantSpeed,Northbound,35.0,No,No,2013,VOLVO,39.1868106,-77.27359461,XC60_Volvo,21,2025,8,6,21,Wednesday,2025-08-06,32
205157,MCP289200HW,250035366,Montgomery_County_Police,Property Damage Crash,2025-08-08 16:30:00,County_Route,GRACE CHURCH RD,SECOND AVE,Angle Collision,Road Obstruction,Clear,Dry,Daylight,No Control,None Detected,B0224A9D-2A4E-4BC7-9BD3-4879503D5585,MD,EE355901-4F4A-416A-86BA-7F96A18332AA,Nine O Clock,TransitBus,MovingConstantSpeed,South,30.0,No,No,2021,HONDA,39.00400533,-77.04099664,Civic_Honda,16,2025,8,8,16,Friday,2025-08-08,32
205158,EJ7914000Q,250035396,Gaithersburg_Police_Department,Property Damage Crash,2025-08-08 20:00:00,Crossover,CLARKSBURG RD,MONTGOMERY VILLAGE AVE (SB/L),Angle Collision,Right-of-Way Violation,Clear,Dry,Dusk,No Control,None Detected,74A715A8-7965-477C-BE85-D82D2A03EEBD,MD,F205080E-EDEE-45FD-A998-A11FCF501AD6,Eleven O Clock,PassengerCar,EnteringTrafficLane,Northbound,15.0,No,No,2017,TOYOTA,39.1535245,-77.21069167,Camry_Toyota,20,2025,8,8,20,Friday,2025-08-08,32
205159,MCP3381002T,250035100,Montgomery_County_Police,Injury Crash,2025-08-07 03:54:00,Ramp_Route,RAMP 1 FR RAMP 4 (FR IS270) TO RIDGE RD,RIDGE RD (NB/L),Angle Collision,Right-of-Way Violation,Clear,Dry,Dark - Lighted,Flashing Traffic Signal,None Detected,31097149-FCA6-45FB-9C27-77C927187463,MD,95207C2A-7B4F-470B-80D9-8F820F156EC0,Nine O Clock,PassengerCar,MakingLeftTurn,Westbound,45.0,No,No,2002,INFINITI,39.19891865,-77.26067935,Q50_Infiniti,3,2025,8,7,3,Thursday,2025-08-07,32
205160,MCP20470063,250035319,Montgomery_County_Police,Injury Crash,2025-08-08 11:39:00,Maryland_State_Route,MUNCASTER MILL RD,NEEDWOOD RD,Angle Collision,Road Obstruction,Clear,Dry,Daylight,Traffic Signal,None Detected,58C00482-FDCE-4570-83F0-F643721817B5,MD,EA5AB97C-0D65-4F67-B3A5-D4D5B2A377FF,One O Clock,PassengerCar,MovingConstantSpeed,West,40.0,No,No,2024,TOYOTA,39.13281532,-77.12153225,Camry_Toyota,11,2025,8,8,11,Friday,2025-08-08,32
205161,MCP3411002R,250035802,Montgomery_County_Police,Property Damage Crash,2025-08-11 18:05:00,Maryland_State_Route,OLD GEORGETOWN RD,WOLF DR,Rear-End (Same Direction),Tailgating,Clear,Dry,Daylight,No Control,None Detected,910ABCF0-8082-4B0A-9C4D-ED65FCD10996,MD,6CBBF251-0BF6-4D55-81C5-9EA2A72E378A,Twelve O Clock,PassengerCar,MovingConstantSpeed,Northbound,30.0,No,No,2010,HYUNDAI,39.03155789,-77.12596305,Accent_Hyundai,18,2025,8,11,18,Monday,2025-08-11,33
205162,MCP23950034,250034639,Montgomery_County_Police,Property Damage Crash,2025-08-04 10:47:00,Municipality_Route,REDLAND BLVD,RAMP 9 FR RAMP 1 TO REDLAND BLVD,Angle Collision,Right-of-Way Violation,Clear,Dry,Daylight,Traffic Signal,None Detected,70B9E67F-5B47-432B-8080-C61919962126,MD,EE8FC652-CA86-4B79-87AA-F46BB3105C07,Two O Clock,PassengerCar,Accelerating,Eastbound,40.0,No,No,2007,BUICK,39.11562136,-77.16615717,Encore_Buick,10,2025,8,4,10,Monday,2025-08-04,32
205163,MCP289200HV,250035228,Montgomery_County_Police,Property Damage Crash,2025-08-07 19:20:00,County_Route,GLEN AVE,EASTVIEW ST,Sideswipe (Same Direction),Lane Violation,Clear,Dry,Daylight,No Control,None Detected,BC65E0F6-5778-4076-A145-DA48041F6015,MD,9F6938F2-500C-48F0-ADCF-FF64C24E961F,One O Clock,PassengerCar,MakingLeftTurn,Eastbound,30.0,No,No,2014,TOYOTA,39.01493495,-77.05427117,Camry_Toyota,19,2025,8,7,19,Thursday,2025-08-07,32
205164,MCP30850069,250034571,Montgomery_County_Police,Property Damage Crash,2025-08-02 19:35:00,Maryland_State_Route,CAPITAL BELTWAY,PRINCE PHILIP DR,Rear-End (Same Direction),Backing Error,Clear,Wet,Daylight,Yield Sign,None Detected,15FAB1DC-AD63-40D2-BBA8-BE5D96BAA88A,MD,28382B37-CC65-403C-BEA7-03C9B90268F3,VehicleNotAtScene,PassengerCar,Backing,Not On Roadway,2.5,No,No,2017,SUBARU,39.00056299,-77.04786747,Impreza_Subaru,19,2025,8,2,19,Saturday,2025-08-02,31
205166,MCP2921005M,250034325,Montgomery_County_Police,Property Damage Crash,2025-08-01 18:26:00,Maryland_State_Route,FREDERICK RD,FLOWER AVE,Rear-End (Same Direction),Tailgating,Clear,Dry,Daylight,No Control,None Detected,12CF068B-8D31-409B-99AA-E764D9B4146A,MD,51A5E985-DCFD-44B9-9B02-F7376DECABAF,Twelve O Clock,PassengerCar,MovingConstantSpeed,Northbound,40.0,No,No,2012,HONDA,39.17042496,-77.2351904,Pilot_Honda,18,2025,8,1,18,Friday,2025-08-01,31
205167,MCP33030026,250035115,Montgomery_County_Police,Injury Crash,2025-08-07 09:29:00,County_Route,RIDGE RD,FLEET ST,Rear-End (Same Direction),Tailgating,Clear,Dry,Daylight,No Control,None Detected,BBFFE451-6A30-4E93-9736-12000EC09AE5,MD,73463A12-5F56-4E12-8585-9994BAFFBFCD,Twelve O Clock,PickupTruck,MovingConstantSpeed,Southbound,40.0,No,No,2018,FORD,39.19865,-77.26173667,F-150_Ford,9,2025,8,7,9,Thursday,2025-08-07,32
205169,MCP2298017W,250034851,Montgomery_County_Police,Property Damage Crash,2025-08-05 16:11:00,Maryland_State_Route,RIVER RD,CONNECTICUT AVE,Head-On,Lane Violation,Cloudy,Dry,Daylight,Traffic Signal,None Detected,96B6F2D9-6DF5-4D78-80C0-4FB940907928,MD,024862C8-83FD-4D0C-9349-15C0DF2A9EFB,Twelve O Clock,SchoolBus,NegotiatingCurve,Unknown,2.5,No,No,2020,HONDA,39.03770167,-77.02968333,Civic_Honda,16,2025,8,5,16,Tuesday,2025-08-05,32
205170,MCP296200BD,250035294,Montgomery_County_Police,Injury Crash,2025-08-08 10:02:00,Maryland_State_Route,FALLS RD,MEEM AVE WATER ST,Sideswipe (Opposite Direction),Lane Violation,Clear,Dry,Daylight,No Control,None Detected,9816C6D1-EBC5-4B67-9651-A53398D7F5CE,VA,B2442942-9DDA-406A-9B68-A82CB4B3053E,Nine O Clock,PassengerCar,MovingConstantSpeed,Southbound,35.0,No,No,2024,NISSAN,39.04665276,-77.1910071,Rogue_Nissan,10,2025,8,8,10,Friday,2025-08-08,32
205172,MCP3227006L,250036191,Montgomery_County_Police,Property Damage Crash,2025-08-13 18:37:00,Maryland_State_Route,UNIVERSITY BLVD E (WB/L),CRYSTAL ROCK DR,Rear-End (Same Direction),Tailgating,Rain,Wet,Daylight,No Control,None Detected,93DB183B-1A76-49C1-A96E-509FFAF09124,MD,BA9A6ACB-8208-442A-88C1-AE5A65EFC18F,Six O Clock,PassengerCar,StoppedInTrafficLane,Westbound,35.0,No,No,2016,CHEVROLET,39.01994157,-77.01203391,Tahoe_Chevrolet,18,2025,8,13,18,Wednesday,2025-08-13,33
205173,MCP33620060,250034915,Montgomery_County_Police,Injury Crash,2025-08-06 06:02:00,US_State_Route,COLESVILLE RD (SB/L),WASHINGTONIAN BLVD,Other,Speed Related,Clear,Dry,Dawn,No Control,None Detected,20A4918F-D3DC-4348-977B-3485EF583E73,MD,30A453B8-4D46-405F-AFED-6868EF52BB18,Nine O Clock,PassengerCar,MovingConstantSpeed,Southbound,45.0,No,No,2018,NISSAN,39.0277835,-77.0096495,Rogue_Nissan,6,2025,8,6,6,Wednesday,2025-08-06,32
205174,DD5631006C,250035823,Rockville_Police_Department,Property Damage Crash,2025-08-11 20:39:00,Municipality_Route,GRUENTHER AVE,LINTHICUM ST,Sideswipe (Same Direction),Lane Violation,Clear,Dry,Daylight,No Control,None Detected,E250D6F3-9ACF-4003-8096-1B8AE4564844,MD,819E8E0C-D288-4C7D-922B-06C747D1C996,Nine O Clock,PassengerCar,MovingConstantSpeed,Westbound,25.0,No,No,2008,HONDA,39.07952783,-77.11500583,Civic_Honda,20,2025,8,11,20,Monday,2025-08-11,33
205175,MCP2203009P,250035909,Montgomery_County_Police,Property Damage Crash,2025-08-12 11:30:00,Maryland_State_Route,GEORGIA AVE (SB/L),QUEBEC ST,Sideswipe (Same Direction),Passing / Turning,Clear,Dry,Daylight,No Control,None Detected,1871B7EF-CDE4-4D23-9F2C-26712330F6BD,MD,9B180E1B-D956-49A5-8C1D-11BFB6232CC1,Three O Clock,SportUtilityVehicle,MakingRightTurn,Southbound,25.0,No,No,2022,HONDA,39.04431403,-77.05214166,Pilot_Honda,11,2025,8,12,11,Tuesday,2025-08-12,33
205176,MCP34010027,250034582,Montgomery_County_Police,Injury Crash,2025-08-03 21:13:00,County_Route,STEWART LA,COLUMBIA PIKE (SB/L),Angle Collision,Right-of-Way Violation,Clear,Dry,Dusk,Traffic Signal,None Detected,3D24E2E0-DF2C-4F52-B53F-E93C6F40C063,MD,9F35F492-F7A4-4C8B-9955-0F4F1BE1185F,Eleven O Clock,PassengerCar,MovingConstantSpeed,Southbound,45.0,No,No,2025,HONDA,39.04660156,-76.98698468,Civic_Honda,21,2025,8,3,21,Sunday,2025-08-03,31
205177,DD5631006C,250035823,Rockville_Police_Department,Property Damage Crash,2025-08-11 20:39:00,Municipality_Route,GRUENTHER AVE,LINTHICUM ST,Sideswipe (Same Direction),Right-of-Way Violation,Clear,Dry,Daylight,Stop Sign,None Detected,2168BBFC-5F3E-4AAA-8CD7-A8A40E1457EA,MD,00BCDFF8-9895-4FF9-BC03-B6F9526B55DB,Twelve O Clock,PassengerCar,Accelerating,Northbound,25.0,No,No,2012,TOYOTA,39.07952783,-77.11500583,Prius_Toyota,20,2025,8,11,20,Monday,2025-08-11,33
205178,MCP3438000W,250034593,Montgomery_County_Police,Injury Crash,2025-08-03 22:44:00,County_Route,ASHBURTON LA,STONEHAM RD,Rear-End (Same Direction),Driver Inattention,Clear,Dry,Dark - Not Lighted,No Control,None Detected,F6ACE11B-BDF5-4E39-89DE-37D8FD5FE89A,MD,683FDE2D-B426-44DB-9D7A-DF6EA69D5B1F,Twelve O Clock,Other,MovingConstantSpeed,Northbound,20.0,No,No,2010,LEXUS,39.0167505,-77.12415833,RX 350_Lexus,22,2025,8,3,22,Sunday,2025-08-03,31
205179,MCP2738005N,250035087,Montgomery_County_Police,Injury Crash,2025-08-06 22:29:00,Maryland_State_Route,SANDY SPRING RD,RAMP 1 FR RAMP 4 (FR US 29) TO MD 198 WB,Rear vs Side,Traffic Control Violation,Clear,Dry,Dark - Lighted,Traffic Signal,None Detected,7FD5494E-8581-435B-B2FC-0EA2023F5BAE,MD,98DDF039-B7F2-472B-824D-BA9D3541C893,Ten O Clock,PassengerCar,MovingConstantSpeed,North,25.0,No,No,2018,JEEP,39.1115365,-76.9286909,Cherokee_Jeep,22,2025,8,6,22,Wednesday,2025-08-06,32
205181,DD5567009D,250035106,Rockville_Police_Department,Property Damage Crash,2025-08-07 07:15:00,County_Route,DARNESTOWN RD (WB/L),JERSEY LA,Single Vehicle,Road Obstruction,Clear,Dry,Daylight,No Control,None Detected,E6176830-A3E0-426D-B016-0FF00F08FDA8,MD,0B18A60A-A43F-4857-9F8B-C8F0F189A523,Seven O Clock,SportUtilityVehicle,MovingConstantSpeed,South,40.0,No,No,2023,JEEP,39.09102425,-77.18781295,Wrangler_Jeep,7,2025,8,7,7,Thursday,2025-08-07,32
205182,MCP3325004D,250035643,Montgomery_County_Police,Injury Crash,2025-08-10 17:11:00,US_State_Route,COLUMBIA PIKE (SB/L),HALPINE RD,Rear-End (Same Direction),Tailgating,Clear,Dry,Daylight,No Control,None Detected,9F033E56-5E72-4C85-B621-3676BBD26286,MD,B7F25FB2-B949-4DC2-AA22-63B7B3CAD8F5,Twelve O Clock,SportUtilityVehicle,SlowingOrStopping,Southbound,55.0,No,No,2018,ACURA,39.10591833,-76.93242633,RDX_Acura,17,2025,8,10,17,Sunday,2025-08-10,32
205183,MCP29390080,250035726,Montgomery_County_Police,Property Damage Crash,2025-08-11 10:50:00,County_Route,WARING STATION RD,STONEY BOTTOM RD,Single Vehicle,Lane Violation,Clear,Dry,Daylight,No Control,None Detected,17467FD8-8A12-43BC-9657-55C8A89D16AD,MD,8D24C5C3-CFC6-47D9-B37A-D974065AEDD0,Twelve O Clock,PassengerCar,MovingConstantSpeed,Southbound,30.0,No,No,2014,HYUNDAI,39.17160122,-77.25176499,Elantra_Hyundai,10,2025,8,11,10,Monday,2025-08-11,33
205184,MCP29320091,250035570,Montgomery_County_Police,Injury Crash,2025-08-10 02:02:00,US_State_Route,COLESVILLE RD,UNIVERSITY BLVD E,Rear vs Side,Traffic Control Violation,Clear,Dry,Dark - Lighted,Traffic Signal,None Detected,81B893CA-821F-47DF-92FD-952AB3882120,MD,4D673C65-7F64-467D-B359-882D9523FBBC,One O Clock,SportUtilityVehicle,MovingConstantSpeed,Westbound,35.0,No,No,2018,GMC,39.01984983,-77.013002,Terrain_GMC,2,2025,8,10,2,Sunday,2025-08-10,32
205185,MCP33870032,250034514,Montgomery_County_Police,Injury Crash,2025-08-03 10:28:00,County_Route,NEW HAMPSHIRE AVE,COLUMBIA PIKE,Angle Collision,Lane Violation,Clear,Dry,Daylight,Traffic Signal,None Detected,DAC46B52-9F82-4FD6-8A55-98E6F5EFAFEA,OH,5CC6D74F-8BC4-4F8B-83B7-6E2270DF1BFA,Eleven O Clock,PassengerCar,StoppedInTrafficLane,Westbound,30.0,No,No,2024,KIA,39.0337609,-77.00224553,Optima_Kia,10,2025,8,3,10,Sunday,2025-08-03,31
205186,MCP3171002R,250035892,Montgomery_County_Police,Injury Crash,2025-08-12 10:48:00,County_Route,WISTERIA DR,SPUR FR SHADY GROVE RD,Single Vehicle,Right-of-Way Violation,Clear,Dry,Daylight,No Control,None Detected,CA8DFB19-8C87-4714-A7FC-50DEC0524685,MD,5765C2CC-B984-4896-942F-2C27864D751E,Ten O Clock,SportUtilityVehicle,MakingRightTurn,Westbound,35.0,No,No,2024,TOYOTA,39.17647867,-77.26931207,RAV4 Prime_Toyota,10,2025,8,12,10,Tuesday,2025-08-12,33
205187,MCP3431000Z,250036001,Montgomery_County_Police,Injury Crash,2025-08-12 18:54:00,County_Route,RUSSELL AVE,CHAPMAN AVE,Head-On,Lane Violation,Clear,Dry,Daylight,No Control,None Detected,C90D1176-99AC-42BF-821A-3F77760892B1,MD,ED2C24F7-EBD8-443C-8972-C9CAA348B626,Twelve O Clock,Moped,Accelerating,Southbound,2.5,No,No,2000,NISSAN,39.18031651,-77.26772096,Altima_Nissan,18,2025,8,12,18,Tuesday,2025-08-12,33
205188,MCP34170016,250034298,Montgomery_County_Police,Injury Crash,2025-08-01 15:31:00,County_Route,COMMERCE LA,WISCONSIN AVE (SB/L),Angle Collision,Right-of-Way Violation,Clear,Dry,Daylight,No Control,None Detected,104AB778-3983-4448-9A91-372C90A0D5A2,MD,A2FE0377-7B51-47B7-9A5C-038822877EBA,Twelve O Clock,Van - Passenger (&lt;9 Seats),EnteringTrafficLane,Eastbound,25.0,No,No,2025,BMW,38.98595669,-77.09457755,X5_BMW,15,2025,8,1,15,Friday,2025-08-01,31
205189,MCP2291008X,250035379,Montgomery_County_Police,Injury Crash,2025-08-08 17:29:00,County_Route,MACARTHUR BLVD,MORTON HALL RD,Head-On,Lane Violation,Clear,Dry,Daylight,No Control,None Detected,4B618DFF-CDDF-41F1-B2FA-9876D6C49B2C,MD,67F6AA47-4BDC-4553-A20E-079416992917,Twelve O Clock,SportUtilityVehicle,MovingConstantSpeed,Eastbound,30.0,No,No,2025,FORD,38.97888067,-77.21132983,Bronco Sport_Ford,17,2025,8,8,17,Friday,2025-08-08,32
205190,MCP289200HS,250035171,Montgomery_County_Police,Injury Crash,2025-08-07 15:05:00,Maryland_State_Route,GEORGIA AVE (SB/L),UPTON DR,Sideswipe (Same Direction),Lane Violation,Clear,Dry,Daylight,No Control,None Detected,0A9B107B-603C-4965-BAF7-00FD0A3F7F81,MD,2A96FDBB-3A56-4151-AA1A-D43DBEEE4675,One O Clock,PassengerCar,ChangingLanes,Southbound,30.0,No,No,2012,ACURA,39.01587903,-77.04283536,MDX_Acura,15,2025,8,7,15,Thursday,2025-08-07,32
205191,MCP33620060,250034915,Montgomery_County_Police,Injury Crash,2025-08-06 06:02:00,US_State_Route,COLESVILLE RD (SB/L),GLEN RD,Other,Speed Related,Clear,Dry,Dawn,No Control,None Detected,9AB27179-AFB8-46E3-A7F9-0A563A1714A0,MD,45048985-4BA9-4109-8337-E28DB018BC42,Eight O Clock,PassengerCar,MovingConstantSpeed,Southbound,45.0,No,No,2011,TOYOTA,39.0277835,-77.0096495,RAV4_Toyota,6,2025,8,6,6,Wednesday,2025-08-06,32
205193,MCP33070032,250034423,Montgomery_County_Police,Property Damage Crash,2025-08-02 14:15:00,Maryland_State_Route,GEORGIA AVE (SB/L),EXIT #41,Rear-End (Same Direction),Driver Inattention,Clear,Dry,Daylight,Traffic Signal,None Detected,AB29E1BB-66E7-4FCC-9400-BBD81E052D86,MD,6E724ABA-8E4B-44DF-AD35-F06BB4EDCE89,Six O Clock,SportUtilityVehicle,SlowingOrStopping,Southbound,35.0,No,No,2025,HONDA,39.06094967,-77.05213333,CR-V_Honda,14,2025,8,2,14,Saturday,2025-08-02,31
205195,MCP1433006C,250035778,Montgomery_County_Police,Property Damage Crash,2025-08-11 13:40:00,County_Route,E GUDE DR,RANDOLPH RD RANDOLPH RD (WB/L),Angle Collision,Right-of-Way Violation,Clear,Dry,Daylight,Traffic Signal,None Detected,205DD27A-84A3-4057-9B1B-AE43BB2197EA,MD,6EA9A24D-41B2-4E91-9E4B-1A2EAEEF6186,Four O Clock,SportUtilityVehicle,MovingConstantSpeed,Westbound,35.0,No,No,2016,TOYOTA,39.05352109,-77.10679985,RAV4_Toyota,13,2025,8,11,13,Monday,2025-08-11,33
205196,MCP3380003D,250035599,Montgomery_County_Police,Property Damage Crash,2025-08-10 11:03:00,Maryland_State_Route,GEORGIA AVE,SHEPHERD ST,Rear-End (Same Direction),Driver Inattention,Clear,Dry,Daylight,No Control,Suspect Alcohol Only,EA458036-FC60-496C-8423-FB50B8478EB7,MD,8CD8D808-00A1-4D91-B2EC-979EFE627CD3,VehicleNotAtScene,PassengerCar,ChangingLanes,Northbound,35.0,No,No,2005,CHEVROLET,39.03231151,-77.04837676,Silverado_Chevrolet,11,2025,8,10,11,Sunday,2025-08-10,32
205198,MCP296200BD,250035294,Montgomery_County_Police,Injury Crash,2025-08-08 10:02:00,Maryland_State_Route,FALLS RD,NEWPORT MILL RD,Sideswipe (Opposite Direction),Lane Violation,Clear,Dry,Daylight,No Control,None Detected,28BA45E6-B049-4B48-A8EA-012D02E1CFED,MD,97D97BF3-44C8-4F34-9F7B-211EB90CC3AB,Eleven O Clock,PassengerCar,MovingConstantSpeed,Northbound,35.0,No,No,2021,TESLA,39.04665276,-77.1910071,Model Y_Tesla,10,2025,8,8,10,Friday,2025-08-08,32
205200,HA25600002,25001688,Takoma_Park_Police_Department,Property Damage Crash,2025-08-09 11:49:00,Maryland_State_Route,GEORGIA AVE (SB/L),EVANS DR,Head-On,Lane Violation,Clear,Dry,Daylight,No Control,None Detected,9445B8EF-B5CE-4B68-B689-7271D15E3428,MD,9CF6B004-6DF6-4985-8E07-03B06FF11327,Eleven O Clock,StationWagon,MovingConstantSpeed,Southbound,30.0,No,No,2019,FORD,39.026705,-77.04669592,F-150_Ford,11,2025,8,9,11,Saturday,2025-08-09,32
205202,MCP3445000Q,250035590,Montgomery_County_Police,Property Damage Crash,2025-08-10 10:30:00,Maryland_State_Route,ROCKVILLE PIKE (SB/L),NICHOLSON LA,Sideswipe (Same Direction),Right-of-Way Violation,Clear,Dry,Daylight,Traffic Signal,None Detected,BD9902CC-E711-406A-9651-B66A726AB961,MD,DFACC671-8BE2-4602-9E26-BEEC80C8A8F7,Twelve O Clock,PassengerCar,MakingLeftTurn,Westbound,30.0,No,No,2005,LEXUS,39.04472167,-77.11183795,RX 350_Lexus,10,2025,8,10,10,Sunday,2025-08-10,32
205203,MCP33620060,250034915,Montgomery_County_Police,Injury Crash,2025-08-06 06:02:00,US_State_Route,COLESVILLE RD (SB/L),STEDWICK RD,Other,Tailgating,Clear,Dry,Dawn,No Control,None Detected,16616F28-86DB-4C5B-8885-132B95AD2CFF,MD,D393F88A-77F5-486D-A653-84D43C1FDBBC,Two O Clock,PassengerCar,ChangingLanes,Southbound,45.0,No,No,2022,NISSAN,39.0277835,-77.0096495,Versa_Nissan,6,2025,8,6,6,Wednesday,2025-08-06,32
205204,MCP33870030,250034226,Montgomery_County_Police,Property Damage Crash,2025-08-01 10:03:00,US_State_Route,COLUMBIA PIKE,PRELUDE DR,Rear-End (Same Direction),Weather Related,Cloudy,Wet,Daylight,Traffic Signal,None Detected,A7BF8D20-E0FE-4C7A-B9A3-DCC6EE8BF95C,MD,A136D499-8FCB-4903-9C34-33849F46AA2B,Six O Clock,PassengerCar,StoppedInTrafficLane,Northbound,45.0,No,No,2022,VOLKSWAGEN,39.03927981,-76.99768979,ID.4_Volkswagen,10,2025,8,1,10,Friday,2025-08-01,31
205205,MCP3214003H,250035686,Montgomery_County_Police,Property Damage Crash,2025-08-11 00:10:00,County_Route,AIRCRAFT DR,CENTURY BLVD CENTURY BLVD (SB/L),Single Vehicle,Road Obstruction,Clear,Dry,Dark - Lighted,No Control,None Detected,19B16545-57A6-4A0A-9D54-B9B2A11397B6,MD,88DAFFA7-D4BB-480D-BA7E-D1D5505CA1CC,Twelve O Clock,PassengerCar,MovingConstantSpeed,East,25.0,No,No,2011,KIA,39.18387917,-77.2618185,Optima_Kia,0,2025,8,11,0,Monday,2025-08-11,33
205206,MCP3457001G,250035978,Montgomery_County_Police,Property Damage Crash,2025-08-12 16:25:00,County_Route,SILVER SPRING AVE,DARNESTOWN RD,Single Vehicle,Driver Inattention,Clear,Dry,Daylight,No Control,None Detected,517B5E1E-9625-4D47-982E-522AFC913591,MD,FC6DB8F4-ED7C-4841-A72E-50E4138B464A,VehicleNotAtScene,SportUtilityVehicle,MovingConstantSpeed,Eastbound,25.0,No,No,2017,MERCEDES-BENZ,38.99171262,-77.02519531,GLC_Mercedes-Benz,16,2025,8,12,16,Tuesday,2025-08-12,33
205207,MCP3233005T,250035991,Montgomery_County_Police,Property Damage Crash,2025-08-12 18:07:00,County_Route,LOCKWOOD DR,COLUMBIA PIKE (SB/L),Rear-End (Same Direction),Road Obstruction,Clear,Dry,Daylight,Traffic Signal,None Detected,3E418A2A-179D-411E-ABF3-19EA4150899C,MD,045FCACB-21E6-4037-BDEB-5858285714D5,Six O Clock,PassengerCar,StoppedInTrafficLane,South,35.0,No,No,2017,MERCEDES-BENZ,39.03383241,-77.00241809,GLA_Mercedes-Benz,18,2025,8,12,18,Tuesday,2025-08-12,33
205208,MCP289200HS,250035171,Montgomery_County_Police,Injury Crash,2025-08-07 15:05:00,Maryland_State_Route,GEORGIA AVE (SB/L),INDIANOLA DR,Sideswipe (Same Direction),Lane Violation,Clear,Dry,Daylight,No Control,None Detected,53308B24-6E7B-44EE-A8E6-8F51A125BE94,MD,6E56E4B8-D341-4540-BA71-02A136855BDC,Eleven O Clock,PassengerCar,MovingConstantSpeed,Southbound,30.0,No,No,2016,NISSAN,39.01587903,-77.04283536,Rogue_Nissan,15,2025,8,7,15,Thursday,2025-08-07,32
