Unnamed: 0,Report Number,Local Case Number,Agency Name,ACRS Report Type,Crash Date/Time,Route Type,Road Name,Cross-Street Name,Collision Type,Circumstance_Category,Weather,Surface Condition,Light,Traffic Control,Driver Substance Abuse,Person ID,Drivers License State,Vehicle ID,Vehicle First Impact Location,Vehicle Body Type,Vehicle Movement,Vehicle Going Dir,Speed Limit,Driverless Vehicle,Parked Vehicle,Vehicle Year,Vehicle Make,Latitude,Longitude,Vehicle Model,hour,Crash_year,Crash_month,Crash_day,Crash_hour,Crash_day_name,Crash_date,Crash_week
3812,DD556700BB,250048519,Rockville_Police_Department,Property Damage Crash,2025-10-29 07:57:00,Municipality_Route,LAYHILL RD,RIDGE RD,Other,Right-of-Way Violation,Clear,Dry,Daylight,No Control,None Detected,9D715EB6-DC3B-451F-ADCD-CCD51B9EFCF4,MD,2F5B7431-0C46-465F-A224-D54492AFFD78,Seven O Clock,Van - Passenger (&lt;9 Seats),MakingLeftTurn,Northbound,30.0,No,No,2014,FORD,39.08635287,-77.15294261,F-150_Ford,7,2025,10,29,7,Wednesday,2025-10-29,44
3813,MCP3288003C,250048670,Montgomery_County_Police,Property Damage Crash,2025-10-30 05:38:00,County_Route,CLUB HOUSE RD,MONTGOMERY VILLAGE AVE (SB/L),Rear vs Side,Right-of-Way Violation,Rain,Wet,Dark - Lighted,Flashing Traffic Signal,None Detected,E2A65463-1C16-4C4F-8AB4-FF4AA1977263,MD,81433326-49D1-46C6-AD21-161F4A30260C,Two O Clock,PassengerCar,MakingLeftTurn,Westbound,35.0,No,No,2015,TOYOTA,39.17452405,-77.20363419,Corolla_Toyota,5,2025,10,30,5,Thursday,2025-10-30,44
3814,MCP3441001L,250048594,Montgomery_County_Police,Injury Crash,2025-10-29 15:40:00,Maryland_State_Route,ROCKVILLE PIKE (SB/L),STRUC #M0220 ROCK CREEK,Rear-End (Same Direction),Tailgating,Clear,Dry,Daylight,No Control,None Detected,80DCD618-B52D-4570-A21D-B57A95C20652,MD,AAD3F2E0-DBF2-46D5-8B1C-7C3D216CDE0D,Twelve O Clock,PassengerCar,MovingConstantSpeed,Southbound,35.0,No,No,2017,TOYOTA,39.04899682,-77.1141103,Camry_Toyota,15,2025,10,29,15,Wednesday,2025-10-29,44
3816,MCP3040008P,250048438,Montgomery_County_Police,Property Damage Crash,2025-10-28 16:45:00,County_Route,JUSTICE RD,ARCOLA AVE,Angle Collision,Speed Related,Clear,Dry,Daylight,No Control,None Detected,9CAAC9B4-9CC8-41F4-95E7-30F733484B12,MD,E4DC5EF0-8BDA-46C3-BF32-0A69A02EFBA8,Twelve O Clock,Motorcycle2Wheeled,MovingConstantSpeed,Eastbound,30.0,No,No,2010,HYUNDAI,39.077514,-77.091306,Sonata_Hyundai,16,2025,10,28,16,Tuesday,2025-10-28,44
3817,MCP3262006C,250048906,Montgomery_County_Police,Property Damage Crash,2025-10-31 15:15:00,County_Route,E RANDOLPH RD (WB/L),GEORGIA AVE,Rear-End (Same Direction),Tailgating,Clear,Dry,Daylight,No Control,None Detected,691A0431-FB8C-4809-944A-F41FB0FDA3E2,MD,229DB7CA-11FB-4284-AF55-DDF8557F3137,Twelve O Clock,SchoolBus,MovingConstantSpeed,Westbound,35.0,No,No,2024,TOYOTA,39.075622,-76.9975865,Corolla Cross_Toyota,15,2025,10,31,15,Friday,2025-10-31,44
3821,MCP34300011,250048194,Montgomery_County_Police,Injury Crash,2025-10-27 11:10:00,US_State_Route,GEORGIA AVE,THAYER AVE,Single Vehicle,Right-of-Way Violation,Clear,Dry,Daylight,No Control,None Detected,77EF673A-5A63-4889-AC2F-73E03DF68C6C,DC,69E26BED-1EAF-4054-AB80-AA48E8F14BB8,Eleven O Clock,PassengerCar,MakingRightTurn,East,30.0,No,No,2008,MAZDA,38.99297265,-77.02656017,Mazda6_Mazda,11,2025,10,27,11,Monday,2025-10-27,44
3822,MCP2047006D,250048689,Montgomery_County_Police,Property Damage Crash,2025-10-30 09:23:00,County_Route,E GUDE DR,CECIL ST,Sideswipe (Same Direction),Lane Violation,Rain,Wet,Daylight,Traffic Signal,None Detected,3FBFE97D-D345-4684-9E87-F61440F2F78C,MD,2CFA1583-1359-4F3D-BA97-B1E60E908AC1,Three O Clock,PassengerCar,MovingConstantSpeed,Eastbound,35.0,No,No,2021,MERCEDES-BENZ,39.10631401,-77.15228343,GLA_Mercedes-Benz,9,2025,10,30,9,Thursday,2025-10-30,44
3823,EJ78980077,250048735,Gaithersburg_Police_Department,Property Damage Crash,2025-10-30 14:15:00,Ramp_Route,RAMP 2 FR IS 370 WB TO IS 270 NB,OLD GEORGETOWN RD,Angle Collision,Right-of-Way Violation,Clear,Dry,Daylight,No Control,None Detected,F98E3ACA-6790-4F47-85AD-89044F5B5566,MD,3EDCD316-3EF0-4F68-BC8F-4CCE7378A26A,Ten O Clock,PassengerCar,ChangingLanes,South,35.0,No,No,2011,HONDA,39.12310106,-77.19567699,CR-V_Honda,14,2025,10,30,14,Thursday,2025-10-30,44
3824,MCP3430000Z,250047963,Montgomery_County_Police,Property Damage Crash,2025-10-25 13:30:00,US_State_Route,GEORGIA AVE,WARING STATION RD,Rear-End (Same Direction),Tailgating,Clear,Dry,Daylight,Traffic Signal,None Detected,0A16E2BA-3BA0-4F30-9394-8C681B2438B0,TX,BEE2DFA8-BB44-409B-8F1A-760A372E2E7C,VehicleNotAtScene,PassengerCar,MovingConstantSpeed,Northbound,30.0,No,No,2017,HYUNDAI,38.99149099,-77.02653677,Sonata_Hyundai,13,2025,10,25,13,Saturday,2025-10-25,43
3825,MCP3329004Y,250048469,Montgomery_County_Police,Property Damage Crash,2025-10-28 18:49:00,County_Route,GREENCASTLE RD,FAIRLAND RD,Other,Right-of-Way Violation,Clear,Dry,Dark - Lighted,Traffic Signal,None Detected,1A706FFA-2C52-4019-8788-75D10E39E742,MD,9CB29BF5-0FDA-4EB0-A275-A89B87837F75,Three O Clock,PassengerCar,Accelerating,Eastbound,30.0,No,No,2016,TOYOTA,39.095405,-76.93761867,Camry_Toyota,18,2025,10,28,18,Tuesday,2025-10-28,44
3826,MCP3201008L,250048707,Montgomery_County_Police,Property Damage Crash,2025-10-30 11:55:00,Maryland_State_Route,FREDERICK RD,JERUSALEM RD,Rear-End (Same Direction),Lane Violation,Cloudy,Wet,Daylight,No Control,None Detected,261BFBD6-2436-48AF-8C08-A79157DA4BAE,MD,5814AEB0-B7B1-4E3C-9814-0F1EEA0D79DC,Eleven O Clock,PassengerCar,MovingConstantSpeed,Northbound,40.0,No,No,2015,BUICK,39.19020567,-77.24170167,Encore_Buick,11,2025,10,30,11,Thursday,2025-10-30,44
3827,MCP3067003K,250047783,Montgomery_County_Police,Property Damage Crash,2025-10-24 10:11:00,County_Route,MONTGOMERY VILLAGE AVE (SB/L),CARROLL AVE,Sideswipe (Same Direction),Lane Violation,Clear,Dry,Daylight,Traffic Signal,None Detected,79FA6401-11A5-4236-94C3-083D6DD4A0EC,MD,A1EF0CB5-81DE-4225-B323-567CF91B576B,Three O Clock,TransitBus,MovingConstantSpeed,Southbound,35.0,No,No,2017,TOYOTA,39.19057583,-77.19265917,Camry_Toyota,10,2025,10,24,10,Friday,2025-10-24,43
3830,MCP3031007L,250048767,Montgomery_County_Police,Property Damage Crash,2025-10-30 16:05:00,Maryland_State_Route,RANDOLPH RD,CONTOUR RD,Angle Collision,Right-of-Way Violation,Clear,Dry,Daylight,No Control,None Detected,A9574E2F-1D17-4D97-A748-E4816EABB9DB,XX,B54ABB23-AA5C-4970-932A-922620AF235A,One O Clock,PassengerCar,EnteringTrafficLane,West,35.0,No,No,2020,KIA,39.1490345,-77.01231517,Telluride_Kia,16,2025,10,30,16,Thursday,2025-10-30,44
3831,MCP3258005Q,250048095,Montgomery_County_Police,Property Damage Crash,2025-10-26 16:08:00,Maryland_State_Route,MONTGOMERY VILLAGE AVE,MARYLAND AVE,Sideswipe (Same Direction),Driver Inattention,Clear,Dry,Daylight,Traffic Signal,None Detected,40F583D3-FD1D-4C89-AFB1-73C44A1C1497,MD,FD225730-FDDA-48B9-98AF-6A077D945193,One O Clock,PassengerCar,Accelerating,Eastbound,2.5,No,No,2013,TOYOTA,39.036278,-77.05643945,Corolla_Toyota,16,2025,10,26,16,Sunday,2025-10-26,43
3832,MCP2077006F,250045714,Montgomery_County_Police,Property Damage Crash,2025-10-11 11:30:00,Spur_Route,ROCKVILLE PIKE,NEW HAMPSHIRE AVE,Rear-End (Same Direction),Tailgating,Clear,Dry,Daylight,Flashing Traffic Signal,None Detected,FC9CF39A-0D83-4845-91AD-3F3F8647BC27,MD,85CB8249-D4BA-4B72-940F-A261825A0D4A,Twelve O Clock,PassengerCar,EnteringTrafficLane,Northbound,30.0,No,No,2020,KIA,39.02298458,-77.13257803,Forte_Kia,11,2025,10,11,11,Saturday,2025-10-11,41
3835,MCP272600F2,250048741,Montgomery_County_Police,Property Damage Crash,2025-10-03 00:00:00,Maryland_State_Route,GEORGIA AVE,KING FARM BLVD,Sideswipe (Same Direction),Lane Violation,Clear,Dry,Dark - Lighted,No Control,None Detected,5F4F6C8B-4765-4937-875D-D03817AA340A,MD,885B37A0-0ADF-4487-BB9B-B4CA91CCE749,Two O Clock,PassengerCar,MovingConstantSpeed,Northbound,30.0,No,No,2024,FORD,39.0151214,-77.04237711,Edge_Ford,0,2025,10,3,0,Friday,2025-10-03,40
3838,MCP3382002V,250048259,Montgomery_County_Police,Property Damage Crash,2025-10-27 15:45:00,County_Route,GLENALLAN AVE,GLENALLAN AVE,Rear-End (Same Direction),Driver Inattention,Clear,Dry,Daylight,No Control,None Detected,F3FBADA2-97C6-4C6A-8A23-FDF3C281D6D0,MD,1A262B73-353B-4504-A672-1DC4D10FF40B,Six O Clock,PassengerCar,SlowingOrStopping,Westbound,25.0,No,No,2023,TOYOTA,39.0602685,-77.04428467,Camry_Toyota,15,2025,10,27,15,Monday,2025-10-27,44
3841,MCP3107003M,250048821,Montgomery_County_Police,Property Damage Crash,2025-10-30 23:51:00,County_Route,PLEASANT RIDGE DR (SB/L),CHESTERFIELD RD,Single Vehicle,Driver Inattention,Clear,Dry,Dark - Lighted,No Control,None Detected,C2BDF5D9-95CF-4FA9-AF18-C1DF766C3F5F,MD,F46C24EF-A60C-4DEB-B898-FEF101F5373D,Twelve O Clock,SportUtilityVehicle,NegotiatingCurve,Eastbound,25.0,No,No,2022,BMW,39.19071967,-77.191032,X3_BMW,23,2025,10,30,23,Thursday,2025-10-30,44
3843,MCP32570099,250047741,Montgomery_County_Police,Property Damage Crash,2025-10-23 22:30:00,Other_Public_Roadway,ROSS RD,W DIAMOND AVE,Sideswipe (Opposite Direction),Backing Error,Clear,Dry,Dark - Lighted,No Control,None Detected,23C2DD22-18C7-4E78-8E15-E168B8312925,MD,FB644910-A17A-40E9-BA7F-02B0D3F0D8C8,Six O Clock,PickupTruck,Backing,Northbound,15.0,No,No,2018,CHEVROLET,38.99780423,-77.05189124,Silverado_Chevrolet,22,2025,10,23,22,Thursday,2025-10-23,43
3844,EJ78980077,250048735,Gaithersburg_Police_Department,Property Damage Crash,2025-10-30 14:15:00,Ramp_Route,RAMP 2 FR IS 370 WB TO IS 270 NB,AIRPARK RD,Angle Collision,Right-of-Way Violation,Clear,Dry,Daylight,No Control,None Detected,F2027BF8-37FE-42E4-B048-5F48C91FFF1A,NJ,1D1EE20A-821B-4FEC-9454-51F757717352,Two O Clock,PassengerCar,MovingConstantSpeed,South,35.0,No,No,2021,CHEVROLET,39.12310106,-77.19567699,Silverado_Chevrolet,14,2025,10,30,14,Thursday,2025-10-30,44
3847,MCP24640043,250047891,Montgomery_County_Police,Property Damage Crash,2025-10-24 21:09:00,US_State_Route,COLUMBIA PIKE (SB/L),GEORGIA AVE,Single Vehicle,Lane Violation,Clear,Dry,Dark - Lighted,No Control,None Detected,C16EC003-95BF-43CA-8094-D6418E6358FE,MD,AD8BA0E2-C3D6-4AEE-9F9B-71965872B1BE,Twelve O Clock,PassengerCar,MovingConstantSpeed,Southbound,55.0,No,No,2021,NISSAN,39.11657215,-76.92784076,Sentra_Nissan,21,2025,10,24,21,Friday,2025-10-24,43
3849,MCP2385003Q,250048643,Montgomery_County_Police,Injury Crash,2025-10-29 21:31:00,County_Route,HUNTMASTER RD,FARMLAND DR,Single Vehicle,Speed Related,Rain,Wet,Dark - Not Lighted,No Control,None Detected,AF190AD8-BD34-4318-9A4C-BA110DA550B0,MD,7E05E630-ED32-43CC-8228-87EE72FC58E2,Twelve O Clock,PassengerCar,NegotiatingCurve,Southbound,40.0,No,No,2002,TOYOTA,39.210299,-77.20262583,Camry_Toyota,21,2025,10,29,21,Wednesday,2025-10-29,44
3851,MCP33940024,250048179,Montgomery_County_Police,Property Damage Crash,2025-10-27 09:48:00,County_Route,TUCKERMAN LA,OLD GEORGETOWN RD,Single Vehicle,Lane Violation,Clear,Dry,Daylight,Traffic Signal,None Detected,F501F938-BA2E-464A-B7D9-3244004433AC,MD,731D2955-64DA-4185-99CE-9E8737EF7F0A,One O Clock,PassengerCar,SlowingOrStopping,East,35.0,No,No,2025,HONDA,39.03457972,-77.12477751,CR-V_Honda,9,2025,10,27,9,Monday,2025-10-27,44
3853,MCP93110053,250048699,Montgomery_County_Police,Property Damage Crash,2025-10-30 10:11:00,County_Route,BUSHEY DR,DEMOCRACY BLVD (EB/L),Angle Collision,Right-of-Way Violation,Cloudy,Wet,Daylight,Traffic Signal,None Detected,747249CB-A3E9-48E3-8ADA-1F4FBED12822,MD,AA5678EC-08B1-4016-B9F5-4DF401DE3236,Eleven O Clock,PassengerCar,MakingRightTurn,Eastbound,35.0,No,No,2004,BMW,39.02315547,-77.16245794,5 Series_BMW,10,2025,10,30,10,Thursday,2025-10-30,44
3858,MCP3436001Q,250048853,Montgomery_County_Police,Injury Crash,2025-10-31 10:00:00,Maryland_State_Route,GEORGIA AVE,INDIAN SPRING DR,Rear-End (Same Direction),Tailgating,Clear,Dry,Daylight,No Control,None Detected,296AB600-A4CA-4D8B-99B6-7C676AA0A111,MD,4A70DF88-4DD6-4110-84C8-D3040365AB7A,Twelve O Clock,PassengerCar,SlowingOrStopping,Northbound,35.0,No,No,2015,LEXUS,39.01956367,-77.04402967,IS_Lexus,10,2025,10,31,10,Friday,2025-10-31,44
3859,DM84940048,250048916,Takoma_Park_Police_Department,Property Damage Crash,2025-10-31 15:34:00,Maryland_State_Route,NEW HAMPSHIRE AVE (SB/L),SLIGO CREEK PKWY,Rear-End (Same Direction),Congestion / Backup,Clear,Dry,Daylight,Flashing Traffic Signal,None Detected,F6F6CFB2-7A26-47AE-BF46-E6E95071E4E8,MD,A15311B7-0ECC-42BF-909E-CAB16ADEFA30,Seven O Clock,PassengerCar,Accelerating,East,35.0,No,No,2010,SUBARU,38.98045122,-76.98957882,Outback_Subaru,15,2025,10,31,15,Friday,2025-10-31,44
3860,MCP2738005Z,250048043,Montgomery_County_Police,Property Damage Crash,2025-10-26 00:55:00,County_Route,OAKVIEW DR,NEW HAMPSHIRE AVE,Rear vs Side,Right-of-Way Violation,Clear,Dry,Dark - Lighted,Traffic Signal,Suspect Alcohol Only,1D080608-0D24-48FD-BD11-A8E71D6D57AB,DC,425C3E6C-8F07-4CFA-967B-953C0C8D95AB,Four O Clock,PassengerCar,MakingLeftTurn,Westbound,40.0,No,No,2014,MAZDA,39.01532233,-76.97776757,Mazda3_Mazda,0,2025,10,26,0,Sunday,2025-10-26,43
3861,MCP3019005X,250048706,Montgomery_County_Police,Injury Crash,2025-10-30 12:00:00,County_Route,BETHESDA AVE,VEIRS MILL RD,Other,Right-of-Way Violation,Clear,Wet,Daylight,No Control,None Detected,2A02A552-44FD-4382-A7D8-C97DA5CCD160,MD,048C3F3B-070B-4540-95A9-5002040EFB59,Three O Clock,SportUtilityVehicle,EnteringTrafficLane,Southbound,25.0,No,No,2022,BMW,38.98116183,-77.09338,X5_BMW,12,2025,10,30,12,Thursday,2025-10-30,44
3862,MCP31270059,250048632,Montgomery_County_Police,Property Damage Crash,2025-10-29 18:52:00,County_Route,SANGAMORE RD,BOWIE MILL RD,Sideswipe (Same Direction),Lane Violation,Clear,Dry,Daylight,Traffic Signal,None Detected,26C85D02-E39E-4F9A-BBE6-CF858390D0AA,MD,A98194B5-D90E-42F6-B70A-0A3BFC15E6B3,Two O Clock,PassengerCar,StoppedInTrafficLane,Northbound,25.0,No,No,2019,AUDI,38.96262005,-77.12131162,A4_Audi,18,2025,10,29,18,Wednesday,2025-10-29,44
3863,MCP3436001P,250048176,Montgomery_County_Police,Property Damage Crash,2025-10-27 09:48:00,US_State_Route,WISCONSIN AVE,DALE DR,Sideswipe (Same Direction),Right-of-Way Violation,Clear,Dry,Daylight,No Control,None Detected,EACACB1F-922B-4C90-A711-DF114B9E6534,MD,9D3ACCA1-A427-47FB-B09B-2AD3B018BB24,VehicleNotAtScene,PassengerCar,ChangingLanes,Southbound,35.0,No,No,2015,TOYOTA,39.00522534,-77.02289892,RAV4_Toyota,9,2025,10,27,9,Monday,2025-10-27,44
3866,HA24430003,25002171,Takoma_Park_Police_Department,Property Damage Crash,2025-10-08 07:05:00,Maryland_State_Route,FREDERICK RD,COUNTRY RIDGE DR,Rear-End (Same Direction),Weather Related,Rain,Wet,Dawn,Traffic Signal,None Detected,445B7CAF-0DB1-4645-B406-E9F96480F207,MD,930646B4-0D07-4F3B-AEEB-F13F3C8DD00E,Six O Clock,PassengerCar,StoppedInTrafficLane,Southbound,40.0,No,No,2016,TOYOTA,39.21584229,-77.25296641,Corolla_Toyota,7,2025,10,8,7,Wednesday,2025-10-08,41
3867,MCP31260077,250048798,Montgomery_County_Police,Injury Crash,2025-10-30 18:41:00,Maryland_State_Route,PARKLAWN DR,GRIFFIN CIR,Rear vs Side,Driver Inattention,Clear,Dry,Dark - Lighted,No Control,None Detected,FEB9EAA0-D382-4074-92B9-7B1A26A3A038,MD,3446C10F-0DA5-4A19-8510-59225B91951E,One O Clock,PassengerCar,MovingConstantSpeed,Southbound,40.0,No,No,2005,HONDA,39.2312242,-77.26974834,Civic_Honda,18,2025,10,30,18,Thursday,2025-10-30,44
3868,DD556700BC,250048551,Rockville_Police_Department,Property Damage Crash,2025-10-29 12:08:00,Maryland_State_Route,NORBECK RD,EAST WEST HWY,Single Vehicle,Driver Inattention,Clear,Dry,Daylight,No Control,None Detected,84B1E4B1-7FA3-4A64-8004-905E98709715,MD,DD023ECF-BD40-46EE-8FE6-E10300887719,One O Clock,PassengerCar,MovingConstantSpeed,Eastbound,40.0,No,No,2024,TOYOTA,39.08694882,-77.13489872,Corolla_Toyota,12,2025,10,29,12,Wednesday,2025-10-29,44
3869,MCP34300010,250048154,Montgomery_County_Police,Property Damage Crash,2025-10-27 07:30:00,Maryland_State_Route,COLESVILLE RD (WB/L),SECOND AVE (NB/L),Rear-End (Same Direction),Driver Inattention,Clear,Dry,Daylight,Traffic Signal,None Detected,BCD48D08-89B6-4A72-A994-35D795D32AF7,MD,4576444D-741B-4563-94B1-CF841E206B81,Six O Clock,PassengerCar,SlowingOrStopping,Westbound,30.0,No,No,2025,TOYOTA,38.99484521,-77.03025969,Camry_Toyota,7,2025,10,27,7,Monday,2025-10-27,44
3871,MCP3436001N,250048172,Montgomery_County_Police,Property Damage Crash,2025-10-27 09:05:00,Maryland_State_Route,GEORGIA AVE (SB/L),UNIVERSITY BLVD E,Sideswipe (Same Direction),Lane Violation,Clear,Dry,Daylight,Traffic Signal,None Detected,094BE239-597C-45DD-97FC-C3DDCB975561,MD,8D8A1FA0-498A-40C4-A8C7-FF8C2FDBF65B,VehicleNotAtScene,PassengerCar,MovingConstantSpeed,Southbound,35.0,No,No,2022,HONDA,39.02529642,-77.04617347,Civic_Honda,9,2025,10,27,9,Monday,2025-10-27,44
3872,MCP203900D6,250047886,Montgomery_County_Police,Property Damage Crash,2025-10-24 17:00:00,County_Route,LOCKWOOD DR,COLUMBIA PIKE (SB/L),Sideswipe (Same Direction),Lane Violation,Clear,Dry,Daylight,Traffic Signal,None Detected,400CCFB9-A263-4277-9954-6ED425A55D42,DC,A1697F9B-1131-44A0-9559-CF3F603C0D47,Nine O Clock,SportUtilityVehicle,ChangingLanes,Southbound,40.0,No,No,2019,INFINITI,39.03381169,-77.00245784,QX50_Infiniti,17,2025,10,24,17,Friday,2025-10-24,43
3873,MCP3439000T,250048835,Montgomery_County_Police,Property Damage Crash,2025-10-31 07:10:00,County_Route,RANDOLPH RD,DIMES RD,Rear-End (Same Direction),Congestion / Backup,Clear,Dry,Dawn,Traffic Signal,None Detected,5BAD70F2-F5AF-4A3E-8447-13218140EF77,MD,9A3E2FFE-BA80-44F6-B766-741B9D3F3CFD,Six O Clock,PassengerCar,StoppedInTrafficLane,Eastbound,40.0,No,No,2022,TOYOTA,39.07566799,-77.00256532,Corolla_Toyota,7,2025,10,31,7,Friday,2025-10-31,44
3874,MCP22980199,250047436,Montgomery_County_Police,Injury Crash,2025-10-22 08:46:00,County_Route,WIGHTMAN RD,GOSHEN RD SNOUFFERS SCHOOL RD,Head-On,Weather Related,Clear,Wet,Daylight,Traffic Signal,None Detected,F2EE46A1-A79B-45E1-A424-6F6A4640FA0D,MD,CC2327A0-84A5-4314-860D-5ACE1FA8B1A0,Twelve O Clock,SportUtilityVehicle,StoppedInTrafficLane,Southbound,35.0,No,No,2020,BMW,39.18775342,-77.1867497,X7_BMW,8,2025,10,22,8,Wednesday,2025-10-22,43
3875,MCP31260077,250048798,Montgomery_County_Police,Injury Crash,2025-10-30 18:41:00,Maryland_State_Route,COLUMBIA PIKE,GRIFFIN CIR,Rear vs Side,Right-of-Way Violation,Clear,Dry,Dark - Lighted,No Control,None Detected,1077C7E6-30E1-415D-A739-29B9F027C37C,MD,D133A8AD-8246-49DA-971E-6863E6F5D43F,Five O Clock,PassengerCar,MakingLeftTurn,Northbound,40.0,No,No,2014,MAZDA,39.2312242,-77.26974834,Mazda6_Mazda,18,2025,10,30,18,Thursday,2025-10-30,44
3878,MCP272600F2,250048741,Montgomery_County_Police,Property Damage Crash,2025-10-03 00:00:00,Maryland_State_Route,GEORGIA AVE,WENDY LA,Sideswipe (Same Direction),Lane Violation,Clear,Dry,Dark - Lighted,No Control,None Detected,B3020229-4EA7-4B27-98D0-A04D0E20BF20,MD,44A5D21D-607D-4A40-A026-3E8D245EDFEC,Ten O Clock,PassengerCar,MovingConstantSpeed,Northbound,30.0,No,No,2015,LEXUS,39.0151214,-77.04237711,RX 350_Lexus,0,2025,10,3,0,Friday,2025-10-03,40
3879,MCP3173003N,250048816,Montgomery_County_Police,Property Damage Crash,2025-10-30 22:30:00,Crossover,ROCKLEDGE DR,DARNESTOWN RD (WB/L),Angle Collision,Right-of-Way Violation,Clear,Dry,Dark - Lighted,Traffic Signal,None Detected,0650672D-DD22-49EB-B959-96F0D5625F1D,MD,42390514-D040-436F-97AC-77805FBC4951,Twelve O Clock,PassengerCar,MovingConstantSpeed,Westbound,30.0,No,No,2014,TOYOTA,39.11818217,-77.25487383,Corolla_Toyota,22,2025,10,30,22,Thursday,2025-10-30,44
3881,MCP2047006H,250048891,Montgomery_County_Police,Property Damage Crash,2025-10-31 13:41:00,County_Route,SHADY GROVE RD,FREDERICK RD,Sideswipe (Same Direction),Passing / Turning,Clear,Dry,Daylight,Traffic Signal,None Detected,3F632142-04A3-4E8F-8CF9-D7D9EEA8ED0D,MD,4567DE40-F7B0-4F82-9455-D6891A7C8C54,VehicleNotAtScene,PassengerCar,Accelerating,South,40.0,No,No,2016,TOYOTA,39.12258088,-77.17749916,Camry_Toyota,13,2025,10,31,13,Friday,2025-10-31,44
3882,MCP3313002W,250048649,Montgomery_County_Police,Property Damage Crash,2025-10-29 21:57:00,County_Route,DEL RAY AVE,SAM EIG HWY,Angle Collision,Right-of-Way Violation,Rain,Wet,Dark - Lighted,No Control,None Detected,21C6B1B8-ACDC-487D-B0D9-69F185AAF569,MD,D02A5448-D50E-4186-8D9E-846CEFB07394,Eleven O Clock,PassengerCar,MakingLeftTurn,Eastbound,35.0,No,No,2010,AUDI,39.09058006,-77.04599879,A4_Audi,21,2025,10,29,21,Wednesday,2025-10-29,44
3883,EJ7905003S,250048460,Gaithersburg_Police_Department,Injury Crash,2025-10-28 18:09:00,Maryland_State_Route,S FREDERICK RD,EDUCATION BLVD (NB/L),Rear vs Side,Traffic Control Violation,Cloudy,Dry,Dusk,Traffic Signal,None Detected,78110357-522A-469C-865F-FDFB7B199C87,MD,EA65E70A-1CB0-4CD9-908C-7BB79FACFF18,Twelve O Clock,PassengerCar,MovingConstantSpeed,West,35.0,No,No,2019,DODGE,39.13590004,-77.19211467,Challenger_Dodge,18,2025,10,28,18,Tuesday,2025-10-28,44
3884,MCP3350004H,250047739,Montgomery_County_Police,Property Damage Crash,2025-10-23 10:47:00,County_Route,COUNSELMAN RD,PRAIRIE LANDING WAY,Single Vehicle,Lane Violation,Clear,Dry,Daylight,No Control,None Detected,DDE17025-5E76-44E6-815B-960039BB8016,MD,2D7C5967-5634-4443-8E29-ABFF81DBB8BA,VehicleNotAtScene,PickupTruck,MovingConstantSpeed,Westbound,25.0,No,No,2020,FORD,39.01763553,-77.20750251,F-150_Ford,10,2025,10,23,10,Thursday,2025-10-23,43
3885,MCP3301003L,250046922,Montgomery_County_Police,Property Damage Crash,2025-10-18 22:09:00,Maryland_State_Route,UNIVERSITY BLVD E (WB/L),RAMP 2 FR IS 495 WB TO MD 193 NB,Sideswipe (Same Direction),Lane Violation,Clear,Dry,Dark - Lighted,Traffic Signal,None Detected,5A90EBAB-7AA8-4EF2-A20B-1BBC42276831,MD,5F734192-71C8-4409-A7F8-89FA1BE569FE,VehicleNotAtScene,PassengerCar,MakingLeftTurn,Eastbound,35.0,No,No,2008,CHEVROLET,39.01602957,-77.0054678,Silverado_Chevrolet,22,2025,10,18,22,Saturday,2025-10-18,42
3886,MCP3301003L,250046922,Montgomery_County_Police,Property Damage Crash,2025-10-18 22:09:00,Maryland_State_Route,UNIVERSITY BLVD E (WB/L),RAMP 2 FR IS 495 WB TO MD 193 NB,Sideswipe (Same Direction),Right-of-Way Violation,Clear,Dry,Dark - Lighted,Traffic Signal,None Detected,BC668203-7EBE-41A4-833B-A842CCDF2AA9,VA,C125BD37-B727-4F04-AB2C-78CE3F96C856,One O Clock,PassengerCar,MakingRightTurn,Westbound,35.0,No,No,2021,VOLKSWAGEN,39.01602957,-77.0054678,Atlas_Volkswagen,22,2025,10,18,22,Saturday,2025-10-18,42
3889,MCP3245007F,250048799,Montgomery_County_Police,Property Damage Crash,2025-10-30 19:36:00,County_Route,ROTHBURY DR,RAMP 2 FR MD 124 WB TO IS 270 NB,Other,Lane Violation,Clear,Dry,Dark - Lighted,No Control,None Detected,9FD195BE-DFEA-4903-88DD-B93CB603FD0C,MD,63F469E2-6F09-4B6D-8290-BCA0E10CD785,Two O Clock,SportUtilityVehicle,MovingConstantSpeed,Unknown,30.0,No,No,2003,HONDA,39.18563245,-77.19133564,CR-V_Honda,19,2025,10,30,19,Thursday,2025-10-30,44
3891,MCP3439000T,250048835,Montgomery_County_Police,Property Damage Crash,2025-10-31 07:10:00,County_Route,RANDOLPH RD,RANDOLPH RD,Rear-End (Same Direction),Tailgating,Clear,Dry,Dawn,Traffic Signal,None Detected,5C06C597-5A01-41E6-9133-060584CED739,MD,6AB0DC87-B2B5-40D9-A6A7-6AF9E680774B,Twelve O Clock,PassengerCar,Accelerating,Eastbound,40.0,No,No,2017,TOYOTA,39.07566799,-77.00256532,Corolla_Toyota,7,2025,10,31,7,Friday,2025-10-31,44
